1,INN25548,1,0,0,1,0,1,2018,1,30,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
2,INN25549,1,0,0,3,0,174,2018,9,22,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1,INN25550,2,0,0,4,0,4,2018,12,20,0,0,0,2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
3,INN25551,1,0,0,1,0,28,2017,10,29,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
3,INN25552,3,0,0,2,0,119,2018,6,29,0,0,0,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
3,INN25553,2,0,0,2,0,89,2018,9,2,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
2,INN25554,2,0,0,4,0,183,2018,8,24,0,0,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
3,INN25555,2,0,1,3,0,102,2018,5,5,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
3,INN25556,1,0,0,3,0,27,2017,9,17,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
2,INN25557,2,0,0,3,0,304,2018,11,3,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,INN25558,2,0,0,1,0,40,2018,6,21,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
2,INN25559,2,0,0,1,0,4,2018,12,7,0,0,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
3,INN25560,2,0,1,1,0,247,2018,6,6,0,0,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,INN25561,1,0,0,1,0,0,2017,10,30,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
3,INN25562,2,0,0,1,0,56,2018,6,8,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
2,INN25563,2,0,1,0,0,23,2018,11,6,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
2,INN25564,2,0,0,4,0,92,2017,7,15,0,0,0,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
1,INN25565,2,0,0,1,0,31,2018,2,5,0,0,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2,INN25566,2,0,1,2,0,14,2017,10,30,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
2,INN25567,2,0,0,2,0,119,2018,8,16,0,0,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
1,INN25568,2,0,3,7,0,261,2018,12,26,0,0,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False
2,INN25569,2,0,0,2,0,1,2017,8,20,0,0,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
3,INN25570,3,0,1,0,0,67,2018,9,12,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
2,INN25571,3,0,1,4,0,114,2017,12,28,0,0,0,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
3,INN25572,1,0,0,1,0,163,2018,10,15,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,INN25573,1,0,0,3,0,1,2018,12,14,0,0,0,2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2,INN25574,2,0,0,1,0,182,2018,7,28,0,0,0,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
3,INN25575,2,0,1,4,0,97,2018,8,8,0,0,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
1,INN25576,1,0,1,2,0,219,2017,9,4,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
3,INN25577,2,0,2,5,0,46,2018,5,12,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
2,INN25578,2,0,0,2,0,51,2017,11,4,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
1,INN25579,2,0,1,2,0,20,2018,11,14,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1,INN25580,2,0,2,3,0,41,2017,11,8,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1,INN25581,2,0,0,1,0,225,2018,11,25,0,0,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False
2,INN25582,1,0,0,3,0,5,2018,4,20,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2,INN25583,2,0,1,0,0,92,2018,6,27,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
2,INN25584,2,0,1,3,0,8,2018,4,7,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
1,INN25585,2,0,2,3,0,168,2018,8,12,0,0,0,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
3,INN25586,1,0,0,1,0,7,2018,9,20,0,0,0,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False
3,INN25587,2,0,1,2,0,15,2018,9,26,1,0,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
2,INN25588,3,0,2,2,0,186,2018,7,22,0,0,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
3,INN25589,2,1,0,3,0,104,2018,6,9,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
3,INN25590,2,0,1,1,0,60,2018,5,21,0,0,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2,INN25591,2,1,0,3,0,56,2018,12,8,0,0,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
3,INN25592,3,0,0,1,0,55,2018,4,12,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
